country,year,month,temperature,precipitation,drought_index
South Africa,2009,7,12.614751271805934,14.039755659232917,0.18680071377119883
South Africa,2009,8,9.723882053894908,1.9425388821110103,-1.2039586287334392
South Africa,2009,9,11.469911319262538,10.499341689702426,-1.5825251709247388
South Africa,2009,10,13.532137895178137,41.46302074188863,0.2950553965142968
South Africa,2009,11,16.69269086371433,67.8504055993004,0.28572534637770414
South Africa,2009,12,23.255129828730677,161.67161183322452,1.2721525301324315
South Africa,2010,1,25.822984984827713,61.828234265034666,-0.7363923020592698
South Africa,2010,2,29.301410649366225,0.0,-0.07428903138996883
South Africa,2010,3,23.14109625903108,36.61271039037771,-0.33689883979637814
South Africa,2010,4,22.561916430423274,0.0,-2.4838793266289567
South Africa,2010,5,16.224145764771418,11.770813228109642,0.31213139109316096
South Africa,2010,6,15.318308245897757,0.0,-0.10771135614197985
South Africa,2010,7,11.666392961088642,0.0,0.46488877866395045
South Africa,2010,8,13.272437635638052,6.250494746142191,-2.1017348684242907
South Africa,2010,9,11.301030695943597,0.0,-0.23901196711748543
South Africa,2010,10,13.50218437155468,22.143531935161892,0.5808428612670098
South Africa,2010,11,17.743231515325803,9.892494480228253,0.2155105623482531
South Africa,2010,12,21.40218202659073,20.794446802684725,0.29792572869176864
South Africa,2011,1,26.148097957351027,41.37134656577566,0.05153336621546396
South Africa,2011,2,28.055218206498246,54.18518393150176,2.119507024177087
South Africa,2011,3,25.003920805042164,6.2121606275741215,-0.7144180036144483
South Africa,2011,4,21.90417124891852,25.84953472873449,-0.6367000039385791
South Africa,2011,5,18.593468111608523,25.589370252785304,-0.9962134076455977
South Africa,2011,6,15.759988640565863,295.44172595249483,0.5012773880267363
South Africa,2011,7,10.948413195433307,6.282616370470599,-0.3203765374233451
South Africa,2011,8,8.127123889183615,103.41005027849701,1.510986763290033
South Africa,2011,9,9.86314827522098,0.0,0.16145181855997204
South Africa,2011,10,16.200647453918233,3.112747412293404,1.7178292129666426
South Africa,2011,11,16.18057157918702,0.0,1.4135403497258958
South Africa,2011,12,24.700137031221175,16.695771004715755,0.1976737658239071
South Africa,2012,1,24.762745499507382,9.920687550215973,-0.09155407099144527
South Africa,2012,2,28.419093528889046,2.5993626844414086,0.9964015098751201
South Africa,2012,3,22.236563566804207,6.518664955213676,-0.42844094140313216
South Africa,2012,4,20.980495158060787,11.935341944791457,1.0948267873785194
South Africa,2012,5,17.958448198032162,53.860948997701975,0.01082189106025537
South Africa,2012,6,12.735511663717148,1.5741622408644114,1.167686921376036
South Africa,2012,7,12.705183085484986,1.311032268607132,0.7810790099850345
South Africa,2012,8,12.49375137233032,7.986021188982201,0.36404164719106963
South Africa,2012,9,13.277221950772255,6.554558256931802,-0.3928807796796516
South Africa,2012,10,13.833577828301863,11.442962103036464,-0.014054114192700556
South Africa,2012,11,19.758960115823367,3.359500865580844,-0.6547635362067957
South Africa,2012,12,22.67393762879637,13.329943413691481,0.2804884758979927
South Africa,2013,1,27.11521839506499,0.0,-0.9401337640375167
South Africa,2013,2,27.295085035031118,15.248494834041832,-1.1089059271255308
South Africa,2013,3,26.537364087869367,0.0,-0.6927689606958051
South Africa,2013,4,25.561047030800182,24.94910222844119,0.42668188797260465
South Africa,2013,5,18.915628357715367,7.8162766913289214,0.89396552911413
South Africa,2013,6,15.151431133176581,15.221925996246505,1.1180303055603802
South Africa,2013,7,12.719892102768272,0.0,-0.8406283224168783
South Africa,2013,8,11.134942479514265,3.5252832007367414,0.2597624103034804
South Africa,2013,9,12.243832592899903,8.385874209019516,0.49540298789326614
South Africa,2013,10,15.223325944511535,16.061371555913073,-1.2966078151369924
South Africa,2013,11,19.586100104774786,54.67526881826619,-0.2190555870325267
South Africa,2013,12,22.878364680207316,0.0,-1.7127407155880576
South Africa,2014,1,24.320457981775736,19.692284821563085,-0.7109617476895022
South Africa,2014,2,24.735365309888753,5.863604590186862,-0.7721158732050082
South Africa,2014,3,27.282700527800202,19.506447875162337,0.9097654869915943
South Africa,2014,4,22.23275292473707,0.0,-0.09193539524581029
South Africa,2014,5,16.984883662422074,0.0,0.9505704320096403
South Africa,2014,6,18.37962860950891,10.966397421834227,0.5034686674944302
South Africa,2014,7,11.412768237723046,9.100837125235413,-0.2608966877844753
South Africa,2014,8,11.549609914660719,0.0,-0.1703396267947499
South Africa,2014,9,10.308910108998115,53.52303500603065,0.8463166060023131
South Africa,2014,10,12.364249094565237,16.701104581954073,-0.2966331499970246
South Africa,2014,11,19.545078148536824,0.0,1.7746265008304727
South Africa,2014,12,23.053424076187426,0.0,0.368474737960399
South Africa,2015,1,25.648746531885486,72.1091703769724,0.05022450264790726
South Africa,2015,2,26.10589168831212,77.18263593274243,-0.03440830879611763
South Africa,2015,3,24.625215698565377,0.0,1.074419728263715
South Africa,2015,4,22.298643970957965,43.81002544455537,-0.7758316788660857
South Africa,2015,5,19.95435242721853,0.0,-0.7484906242438685
South Africa,2015,6,15.168491243335705,26.393622958017417,-1.312820944087116
South Africa,2015,7,12.60834089060386,13.008423079266953,1.149584437626143
South Africa,2015,8,13.185094843448567,0.0,-1.4448029795790778
South Africa,2015,9,11.68937369719761,38.02139442782046,-0.8786745679697308
South Africa,2015,10,17.208675208166106,13.930506201287695,1.0290491364833538
South Africa,2015,11,19.204028023493976,0.0,-0.4541277409874871
South Africa,2015,12,22.444629459846457,0.0,-0.7862986247605377
South Africa,2016,1,24.82835711093143,2.1913144096969868,0.1557859117907477
South Africa,2016,2,24.44615653069456,67.75698027514078,0.2960565698475721
South Africa,2016,3,27.54970671898545,78.25640039352388,1.5945723868377033
South Africa,2016,4,23.408528514049074,5.131003854601566,-0.7588872820390817
South Africa,2016,5,17.293961417043445,10.460802515534542,-0.18922606134870035
South Africa,2016,6,13.424138537802818,46.50091466306387,0.531138120907177
South Africa,2016,7,10.213327622715626,214.945006932933,1.1350976999791833
South Africa,2016,8,10.992575370459859,0.0,0.14734275368906727
South Africa,2016,9,11.060592784303708,130.56585477245864,-1.148594338235602
South Africa,2016,10,13.445380847320152,0.0,0.42999132691254366
South Africa,2016,11,17.124950090739187,0.0,0.7583237229955513
South Africa,2016,12,22.82690031587301,4.984960252142317,-0.1768896531911427
South Africa,2017,1,27.116817954757163,133.72330942123412,-0.7490904536430487
South Africa,2017,2,28.298063524304784,0.0,-0.43401605672556226
South Africa,2017,3,24.18333935574106,98.49361136723084,-0.30614652735002124
South Africa,2017,4,23.106368383077115,238.0488970765879,-0.3811402843924914
South Africa,2017,5,17.834380447935008,9.463597995721093,-1.1461136630753725
South Africa,2017,6,14.352162943467999,9.24424336978167,-0.027011581554207048
South Africa,2017,7,9.178183408483166,0.0,-1.0203353938187543
South Africa,2017,8,10.593868666417576,9.567793783497933,-1.3634986211215223
South Africa,2017,9,10.432021230822,8.33857131049231,-0.294442870930208
South Africa,2017,10,17.04608920527493,0.0,-0.49193115629918416
South Africa,2017,11,18.259163676067505,0.0,-0.4691768185412288
South Africa,2017,12,23.065624333563232,0.0,0.8314352492591665
South Africa,2018,1,26.51749370791862,27.05348735464339,-1.4508786984154212
South Africa,2018,2,26.502851897160973,16.24475975127669,-0.400650029261228
South Africa,2018,3,27.086168494864573,11.78865067458878,-0.6605104007267194
South Africa,2018,4,18.953436561782638,12.797668928372978,-0.8804401810595794
South Africa,2018,5,19.00326844531368,0.0,-0.09930984917299557
South Africa,2018,6,15.708937249401634,0.0,1.9765586166160518
South Africa,2018,7,10.122206837359139,3.765781540101133,-0.256946059923423
South Africa,2018,8,13.407562720213516,0.0,-2.3603735085920023
South Africa,2018,9,12.33913160858279,130.90507449363764,1.0583264545383517
South Africa,2018,10,13.158766451719423,10.945925380059357,-0.5719114081457026
South Africa,2018,11,22.075962319898252,0.0,0.1925436668926666
South Africa,2018,12,24.03924888025622,4.486708157324333,-0.8374178703461834
South Africa,2019,1,26.488161444684188,0.0,-0.31598286149024657
South Africa,2019,2,27.00506425647993,0.5134511535455801,0.0976803058649084
South Africa,2019,3,23.777513795980965,0.0,0.5932653792954804
South Africa,2019,4,24.60672226303602,16.023708213296636,0.6319533106650668
South Africa,2019,5,20.364071528708724,0.0,-1.3395890123654957
South Africa,2019,6,14.116306269634078,17.448608085157247,0.4692300094006599
South Africa,2019,7,12.625628427846905,25.816690115677506,1.3686186900811166
South Africa,2019,8,13.568907362528499,130.63676247347394,0.2722094004578409
South Africa,2019,9,12.777028030886989,2.0629650810562095,-1.1318091940210335
South Africa,2019,10,11.920465115936002,9.961092395339282,0.06069932522677689
South Africa,2019,11,18.144283302688354,0.8521036894202778,0.22040669780910072
South Africa,2019,12,24.093605818808946,7.20792837336476,0.17889847981384827
South Africa,2020,1,27.084547285313064,0.0,0.40097495163825136
South Africa,2020,2,28.002316679074724,90.77556481072115,-1.3868319479558466
South Africa,2020,3,26.427735157904472,13.501181757919447,1.1482830714336356
South Africa,2020,4,22.931907365104095,67.52454387436859,2.511683114180395
South Africa,2020,5,19.748264468447314,0.0,0.23865216037320905
South Africa,2020,6,16.250342988372854,12.031875484174543,-0.10962348581047457
South Africa,2020,7,13.214478543267152,0.0,1.1979824738019382
South Africa,2020,8,10.265782058371684,20.86571171018073,0.30467152982298107
South Africa,2020,9,10.177972176671712,8.612693348868074,0.1879830647427085
South Africa,2020,10,17.082215967487617,0.0,0.5582804338438591
South Africa,2020,11,18.718577777088324,8.361991105736944,-0.5441895583115157
South Africa,2020,12,21.669484263203955,459.2236645596647,-2.184120627663777
Namibia,1990,1,29.81178865138431,5.4705383620296875,-1.4183657329330317
Namibia,1990,2,27.358786782028837,13.748819243103393,-0.572997804990946
Namibia,1990,3,29.1998779955921,0.0,-0.5642475986573886
Namibia,1990,4,26.27682695479556,20.696489305697277,1.8866146460894102
Namibia,1990,5,24.44639377189441,22.66711957206994,-0.007042798924735517
Namibia,1990,6,19.96861293261395,0.3814871080840492,-0.4532280493272752
Namibia,1990,7,16.116377940909565,39.89871180300461,-1.141689114133505
Namibia,1990,8,13.709510811080422,0.0,-0.13524289563203143
Namibia,1990,9,15.791886139854515,253.24008313783418,0.1898478362124643
Namibia,1990,10,18.865137099289612,14.293670288586863,0.5820977034686158
Namibia,1990,11,21.660273851725247,10.582156394636582,1.884586305934609
Namibia,1990,12,28.314865292408285,0.0,-1.1744705267667168
Namibia,1991,1,28.171537933906603,9.797723252491574,0.31966771418478146
Namibia,1991,2,29.813596120551995,12.412972804861392,-0.1984452084289584
Namibia,1991,3,28.4099578858867,29.55246892902136,-1.114913012134435
Namibia,1991,4,25.957533767252375,1.808184282826971,1.768751596669744
Namibia,1991,5,24.526888821821807,2.6396387158205927,-1.0018854391882914
Namibia,1991,6,18.487687849729202,43.57738009419813,-0.20717375017696588
Namibia,1991,7,13.78982288958965,3.6927459830850093,0.9100846262332495
Namibia,1991,8,12.830231573979482,0.0,-0.017519538257588698
Namibia,1991,9,15.259263201258756,0.0,0.7333438970924334
Namibia,1991,10,17.613008664322685,4.554107111396365,0.08383105791540921
Namibia,1991,11,23.088609853726595,3.050832282924498,-1.5660458568865427
Namibia,1991,12,25.241420983980557,173.73748758128835,-1.2577894231692495
Namibia,1992,1,29.43854012852545,0.0,0.07299338055914338
Namibia,1992,2,30.59185917448733,0.0,-0.817252437014381
Namibia,1992,3,29.299057026121925,13.569706827620486,-0.3025412401465491
Namibia,1992,4,26.29847327036494,31.85061800867577,-0.8360169196583627
Namibia,1992,5,20.170489241561445,78.45998586878953,-0.45538021905388226
Namibia,1992,6,21.085013933950005,8.274875943385311,2.0504954697116986
Namibia,1992,7,15.172987331237605,18.335782884884907,-0.6529641791245353
Namibia,1992,8,12.87121199002462,13.702671467894296,-0.7753649473140721
Namibia,1992,9,12.972604720884249,89.14931464188946,-0.36747340420459595
